Agency Code,Site Number,Datetime,Time Zone,Gage Height Seaward (ft) Point B,Code Seaward,Gage Height Landward (ft) Point B,Code Landward,Gage Height (m) it C,Gage Height Landward (m) Point B,Gage Height Seaward(m Point B
USGS,8079120,2023-01-12 13:40:00,CST,-0.07,A,-0.08,A,1.0995599999999999,-0.02464,-0.021560000000000003
USGS,8079120,2023-01-12 13:45:00,CST,-0.03,A,-0.05,A,1.11804,-0.0154,-0.00924
USGS,8079120,2023-01-12 13:50:00,CST,0.06,A,0.02,A,1.13652,0.00616,0.01848
USGS,8079120,2023-01-12 13:55:00,CST,0.08,A,0.05,A,1.15192,0.0154,0.02464
USGS,8079120,2023-01-12 14:00:00,CST,0.09,A,0.07,A,1.16732,0.021560000000000003,0.027719999999999998
USGS,8079120,2023-01-12 14:05:00,CST,0.09,A,0.09,A,1.19196,0.027719999999999998,0.027719999999999998
USGS,8079120,2023-01-12 14:10:00,CST,0.09,A,0.09,A,1.21044,0.027719999999999998,0.027719999999999998
USGS,8079120,2023-01-12 14:15:00,CST,0.09,A,0.08,A,1.2196799999999999,0.02464,0.027719999999999998
USGS,8079120,2023-01-12 14:20:00,CST,0.08,A,0.07,A,1.22892,0.021560000000000003,0.02464
USGS,8079120,2023-01-12 14:25:00,CST,0.11,A,0.07,A,1.23816,0.021560000000000003,0.03388
USGS,8079120,2023-01-12 14:30:00,CST,0.04,A,0.01,A,1.2473999999999998,0.00308,0.01232
USGS,8079120,2023-01-12 14:35:00,CST,0.0,A,-0.03,A,1.25664,-0.00924,0.0
USGS,8079120,2023-01-12 14:40:00,CST,0.01,A,-0.02,A,1.2628,-0.00616,0.00308
USGS,8079120,2023-01-12 14:45:00,CST,0.09,A,0.05,A,1.2658800000000001,0.0154,0.027719999999999998
USGS,8079120,2023-01-12 14:50:00,CST,0.1,A,0.08,A,1.26896,0.02464,0.0308
USGS,8079120,2023-01-12 14:55:00,CST,0.07,A,0.05,A,1.26896,0.0154,0.021560000000000003
USGS,8079120,2023-01-12 15:00:00,CST,0.13,A,0.09,A,1.2751199999999998,0.027719999999999998,0.04004
USGS,8079120,2023-01-12 15:05:00,CST,0.16,A,0.14,A,1.2751199999999998,0.043120000000000006,0.04928
USGS,8079120,2023-01-12 15:10:00,CST,0.22,A,0.17,A,1.2751199999999998,0.052360000000000004,0.06776
USGS,8079120,2023-01-12 15:15:00,CST,0.13,A,0.12,A,1.2751199999999998,0.03696,0.04004
USGS,8079120,2023-01-12 15:20:00,CST,0.18,A,0.14,A,1.27204,0.043120000000000006,0.055439999999999996
USGS,8079120,2023-01-12 15:25:00,CST,0.31,A,0.25,A,1.2751199999999998,0.077,0.09548
USGS,8079120,2023-01-12 15:30:00,CST,0.3,A,0.25,A,1.2751199999999998,0.077,0.0924
USGS,8079120,2023-01-12 15:35:00,CST,0.23,A,0.19,A,1.2751199999999998,0.05852,0.07084
USGS,8079120,2023-01-12 15:40:00,CST,0.25,A,0.2,A,1.2782,0.0616,0.077
USGS,8079120,2023-01-12 15:45:00,CST,0.35,A,0.31,A,1.2782,0.09548,0.10779999999999999
USGS,8079120,2023-01-12 15:50:00,CST,0.36,A,0.32,A,1.2782,0.09856,0.11087999999999999
USGS,8079120,2023-01-12 15:55:00,CST,0.32,A,0.3,A,1.27204,0.0924,0.09856
USGS,8079120,2023-01-12 16:00:00,CST,0.31,A,0.28,A,1.2751199999999998,0.08624000000000001,0.09548
USGS,8079120,2023-01-12 16:05:00,CST,0.36,A,0.34,A,1.2751199999999998,0.10472000000000001,0.11087999999999999
USGS,8079120,2023-01-12 16:10:00,CST,0.38,A,0.36,A,1.2751199999999998,0.11087999999999999,0.11704
USGS,8079120,2023-01-12 16:15:00,CST,0.43,A,0.38,A,1.2751199999999998,0.11704,0.13244
USGS,8079120,2023-01-12 16:20:00,CST,0.39,A,0.35,A,1.2751199999999998,0.10779999999999999,0.12012
USGS,8079120,2023-01-12 16:25:00,CST,0.39,A,0.37,A,1.2751199999999998,0.11395999999999999,0.12012
USGS,8079120,2023-01-12 16:30:00,CST,0.35,A,0.34,A,1.27204,0.10472000000000001,0.10779999999999999
USGS,8079120,2023-01-12 16:35:00,CST,0.42,A,0.38,A,1.2782,0.11704,0.12936
USGS,8079120,2023-01-12 16:40:00,CST,0.43,A,0.39,A,1.2751199999999998,0.12012,0.13244
USGS,8079120,2023-01-12 16:45:00,CST,0.49,A,0.45,A,1.2751199999999998,0.1386,0.15092
USGS,8079120,2023-01-12 16:50:00,CST,0.55,A,0.49,A,1.2751199999999998,0.15092,0.16940000000000002
USGS,8079120,2023-01-12 16:55:00,CST,0.52,A,0.5,A,1.28128,0.154,0.16016
USGS,8079120,2023-01-12 17:00:00,CST,0.56,A,0.53,A,1.28436,0.16324,0.17248000000000002
USGS,8079120,2023-01-12 17:05:00,CST,0.63,A,0.6,A,1.28436,0.1848,0.19404
USGS,8079120,2023-01-12 17:10:00,CST,0.73,A,0.68,A,1.2905200000000001,0.20944000000000002,0.22483999999999998
USGS,8079120,2023-01-12 17:15:00,CST,0.74,A,0.72,A,1.2905200000000001,0.22175999999999998,0.22791999999999998
USGS,8079120,2023-01-12 17:20:00,CST,0.75,A,0.72,A,1.2905200000000001,0.22175999999999998,0.23099999999999998
USGS,8079120,2023-01-12 17:25:00,CST,0.76,A,0.72,A,1.2997599999999998,0.22175999999999998,0.23408
USGS,8079120,2023-01-12 17:30:00,CST,0.84,A,0.81,A,1.2997599999999998,0.24948,0.25872
USGS,8079120,2023-01-12 17:35:00,CST,0.85,A,0.81,A,1.3028400000000002,0.24948,0.2618
USGS,8079120,2023-01-12 17:40:00,CST,0.77,A,0.74,A,1.2997599999999998,0.22791999999999998,0.23716
USGS,8079120,2023-01-12 17:45:00,CST,0.76,A,0.74,A,1.3028400000000002,0.22791999999999998,0.23408
USGS,8079120,2023-01-12 17:50:00,CST,0.66,A,0.66,A,1.30592,0.20328000000000002,0.20328000000000002
USGS,8079120,2023-01-12 17:55:00,CST,0.68,A,0.68,A,1.3028400000000002,0.20944000000000002,0.20944000000000002
USGS,8079120,2023-01-12 18:00:00,CST,0.64,A,0.63,A,1.309,0.19404,0.19712
USGS,8079120,2023-01-12 18:05:00,CST,0.68,A,0.67,A,1.30592,0.20636000000000002,0.20944000000000002
USGS,8079120,2023-01-12 18:10:00,CST,0.62,A,0.59,A,1.3028400000000002,0.18172,0.19096
USGS,8079120,2023-01-12 18:15:00,CST,0.61,A,0.59,A,1.3028400000000002,0.18172,0.18788
USGS,8079120,2023-01-12 18:20:00,CST,0.61,A,0.57,A,1.2936,0.17556,0.18788
USGS,8079120,2023-01-12 18:25:00,CST,0.64,A,0.62,A,1.2936,0.19096,0.19712
USGS,8079120,2023-01-12 18:30:00,CST,0.67,A,0.63,A,1.2936,0.19404,0.20636000000000002
USGS,8079120,2023-01-12 18:35:00,CST,0.62,A,0.59,A,1.28744,0.18172,0.19096
USGS,8079120,2023-01-12 18:40:00,CST,0.64,A,0.62,A,1.28436,0.19096,0.19712
USGS,8079120,2023-01-12 18:45:00,CST,0.64,A,0.62,A,1.28436,0.19096,0.19712
USGS,8079120,2023-01-12 18:50:00,CST,0.57,A,0.55,A,1.2751199999999998,0.16940000000000002,0.17556
USGS,8079120,2023-01-12 18:55:00,CST,0.54,A,0.53,A,1.2658800000000001,0.16324,0.16632
USGS,8079120,2023-01-12 19:00:00,CST,0.58,A,0.55,A,1.2628,0.16940000000000002,0.17864
USGS,8079120,2023-01-12 19:05:00,CST,0.66,A,0.62,A,1.2504799999999998,0.19096,0.20328000000000002
USGS,8079120,2023-01-12 19:10:00,CST,0.59,A,0.55,A,1.24432,0.16940000000000002,0.18172
USGS,8079120,2023-01-12 19:15:00,CST,0.53,A,0.49,A,1.23508,0.15092,0.16324
USGS,8079120,2023-01-12 19:20:00,CST,0.57,A,0.53,A,1.22892,0.16324,0.17556
USGS,8079120,2023-01-12 19:25:00,CST,0.66,A,0.65,A,1.23816,0.20020000000000002,0.20328000000000002
USGS,8079120,2023-01-12 19:30:00,CST,0.66,A,0.62,A,1.22892,0.19096,0.20328000000000002
USGS,8079120,2023-01-12 19:35:00,CST,0.66,A,0.62,A,1.22892,0.19096,0.20328000000000002
USGS,8079120,2023-01-12 19:40:00,CST,0.71,A,0.66,A,1.21352,0.20328000000000002,0.21867999999999999
USGS,8079120,2023-01-12 19:45:00,CST,0.76,A,0.72,A,1.21352,0.22175999999999998,0.23408
USGS,8079120,2023-01-12 19:50:00,CST,0.8,A,0.74,A,1.21044,0.22791999999999998,0.2464
USGS,8079120,2023-01-12 19:55:00,CST,0.85,A,0.83,A,1.20428,0.25564,0.2618
USGS,8079120,2023-01-12 20:00:00,CST,0.82,A,0.78,A,1.1950399999999999,0.24024,0.25256
USGS,8079120,2023-01-12 20:05:00,CST,0.84,A,0.85,A,1.18888,0.2618,0.25872
USGS,8079120,2023-01-12 20:10:00,CST,0.83,A,0.79,A,1.18272,0.24332,0.25564
USGS,8079120,2023-01-12 20:15:00,CST,0.84,A,0.83,A,1.18888,0.25564,0.25872
USGS,8079120,2023-01-12 20:20:00,CST,0.9,A,0.87,A,1.18888,0.26796,0.2772
USGS,8079120,2023-01-12 20:25:00,CST,0.87,A,0.85,A,1.18272,0.2618,0.26796
USGS,8079120,2023-01-12 20:30:00,CST,0.88,A,0.86,A,1.18888,0.26488,0.27104
USGS,8079120,2023-01-12 20:35:00,CST,0.75,A,0.74,A,1.19196,0.22791999999999998,0.23099999999999998
USGS,8079120,2023-01-12 20:40:00,CST,0.77,A,0.76,A,1.18272,0.23408,0.23716
USGS,8079120,2023-01-12 20:45:00,CST,0.78,A,0.76,A,1.18888,0.23408,0.24024
USGS,8079120,2023-01-12 20:50:00,CST,0.79,A,0.79,A,1.2012,0.24332,0.24332
USGS,8079120,2023-01-12 20:55:00,CST,0.76,A,0.72,A,1.19196,0.22175999999999998,0.23408
USGS,8079120,2023-01-12 21:00:00,CST,0.7,A,0.68,A,1.19196,0.20944000000000002,0.21559999999999999
USGS,8079120,2023-01-12 21:05:00,CST,0.68,A,0.64,A,1.19812,0.19712,0.20944000000000002
USGS,8079120,2023-01-12 21:10:00,CST,0.76,A,0.74,A,1.19812,0.22791999999999998,0.23408
USGS,8079120,2023-01-12 21:15:00,CST,0.7,A,0.69,A,1.20736,0.21252,0.21559999999999999
USGS,8079120,2023-01-12 21:20:00,CST,0.76,A,0.76,A,1.2166000000000001,0.23408,0.23408
USGS,8079120,2023-01-12 21:25:00,CST,0.72,A,0.69,A,1.22584,0.21252,0.22175999999999998
USGS,8079120,2023-01-12 21:30:00,CST,0.63,A,0.63,A,1.232,0.19404,0.19404
USGS,8079120,2023-01-12 21:35:00,CST,0.64,A,0.61,A,1.2412400000000001,0.18788,0.19712
USGS,8079120,2023-01-12 21:40:00,CST,0.6,A,0.58,A,1.25356,0.17864,0.1848
USGS,8079120,2023-01-12 21:45:00,CST,0.59,A,0.58,A,1.25664,0.17864,0.18172
USGS,8079120,2023-01-12 21:50:00,CST,0.61,A,0.56,A,1.25972,0.17248000000000002,0.18788
USGS,8079120,2023-01-12 21:55:00,CST,0.55,A,0.52,A,1.26896,0.16016,0.16940000000000002
USGS,8079120,2023-01-12 22:00:00,CST,0.6,A,0.56,A,1.2751199999999998,0.17248000000000002,0.1848
USGS,8079120,2023-01-12 22:05:00,CST,0.61,A,0.57,A,1.2905200000000001,0.17556,0.18788
USGS,8079120,2023-01-12 22:10:00,CST,0.62,A,0.61,A,1.3028400000000002,0.18788,0.19096
USGS,8079120,2023-01-12 22:15:00,CST,0.61,A,0.58,A,1.30592,0.17864,0.18788
USGS,8079120,2023-01-12 22:20:00,CST,0.61,A,0.59,A,1.32132,0.18172,0.18788
USGS,8079120,2023-01-12 22:25:00,CST,0.56,A,0.55,A,1.3274799999999998,0.16940000000000002,0.17248000000000002
USGS,8079120,2023-01-12 22:30:00,CST,0.53,A,0.54,A,1.3244,0.16632,0.16324
USGS,8079120,2023-01-12 22:35:00,CST,0.53,A,0.53,A,1.33056,0.16324,0.16324
USGS,8079120,2023-01-12 22:40:00,CST,0.48,A,0.46,A,1.33672,0.14168,0.14784
USGS,8079120,2023-01-12 22:45:00,CST,0.47,A,0.45,A,1.34288,0.1386,0.14476
USGS,8079120,2023-01-12 22:50:00,CST,0.42,A,0.4,A,1.34904,0.1232,0.12936
USGS,8079120,2023-01-12 22:55:00,CST,0.39,A,0.34,A,1.34904,0.10472000000000001,0.12012
USGS,8079120,2023-01-12 23:00:00,CST,0.41,A,0.38,A,1.35212,0.11704,0.12628
USGS,8079120,2023-01-12 23:05:00,CST,0.39,A,0.36,A,1.35828,0.11087999999999999,0.12012
USGS,8079120,2023-01-12 23:10:00,CST,0.35,A,0.33,A,1.35212,0.10164000000000001,0.10779999999999999
USGS,8079120,2023-01-12 23:15:00,CST,0.29,A,0.29,A,1.36136,0.08932,0.08932
USGS,8079120,2023-01-12 23:20:00,CST,0.31,A,0.3,A,1.35828,0.0924,0.09548
USGS,8079120,2023-01-12 23:25:00,CST,0.34,A,0.32,A,1.35212,0.09856,0.10472000000000001
USGS,8079120,2023-01-12 23:30:00,CST,0.32,A,0.3,A,1.34904,0.0924,0.09856
USGS,8079120,2023-01-12 23:35:00,CST,0.34,A,0.31,A,1.34904,0.09548,0.10472000000000001
USGS,8079120,2023-01-12 23:40:00,CST,0.34,A,0.32,A,1.34596,0.09856,0.10472000000000001
USGS,8079120,2023-01-12 23:45:00,CST,0.36,A,0.33,A,1.33672,0.10164000000000001,0.11087999999999999
USGS,8079120,2023-01-12 23:50:00,CST,0.38,A,0.35,A,1.3397999999999999,0.10779999999999999,0.11704
USGS,8079120,2023-01-12 23:55:00,CST,0.36,A,0.34,A,1.33056,0.10472000000000001,0.11087999999999999
USGS,8079120,2023-01-13 00:00:00,CST,0.34,A,0.34,A,1.34288,0.10472000000000001,0.10472000000000001
USGS,8079120,2023-01-13 00:05:00,CST,0.32,A,0.31,A,1.33364,0.09548,0.09856
USGS,8079120,2023-01-13 00:10:00,CST,0.26,A,0.25,A,1.3274799999999998,0.077,0.08008
USGS,8079120,2023-01-13 00:15:00,CST,0.21,A,0.2,A,1.3274799999999998,0.0616,0.06468
USGS,8079120,2023-01-13 00:20:00,CST,0.15,A,0.14,A,1.3244,0.043120000000000006,0.0462
USGS,8079120,2023-01-13 00:25:00,CST,0.1,A,0.08,A,1.3274799999999998,0.02464,0.0308
USGS,8079120,2023-01-13 00:30:00,CST,0.06,A,0.05,A,1.3244,0.0154,0.01848
USGS,8079120,2023-01-13 00:35:00,CST,0.1,A,0.08,A,1.3274799999999998,0.02464,0.0308
USGS,8079120,2023-01-13 00:40:00,CST,0.07,A,0.06,A,1.3244,0.01848,0.021560000000000003
USGS,8079120,2023-01-13 00:45:00,CST,0.08,A,0.04,A,1.3244,0.01232,0.02464
USGS,8079120,2023-01-13 00:50:00,CST,0.03,A,0.0,A,1.32132,0.0,0.00924
USGS,8079120,2023-01-13 00:55:00,CST,0.1,A,0.09,A,1.32132,0.027719999999999998,0.0308
USGS,8079120,2023-01-13 01:00:00,CST,0.19,A,0.15,A,1.31208,0.0462,0.05852
USGS,8079120,2023-01-13 01:05:00,CST,0.11,A,0.09,A,1.31824,0.027719999999999998,0.03388
USGS,8079120,2023-01-13 01:10:00,CST,0.09,A,0.08,A,1.31208,0.02464,0.027719999999999998
USGS,8079120,2023-01-13 01:15:00,CST,0.04,A,0.06,A,1.31208,0.01848,0.01232
USGS,8079120,2023-01-13 01:20:00,CST,0.04,A,0.05,A,1.30592,0.0154,0.01232
USGS,8079120,2023-01-13 01:25:00,CST,-0.06,A,-0.05,A,1.31824,-0.0154,-0.01848
USGS,8079120,2023-01-13 01:30:00,CST,-0.03,A,-0.05,A,1.31824,-0.0154,-0.00924
USGS,8079120,2023-01-13 01:35:00,CST,-0.12,A,-0.14,A,1.309,-0.043120000000000006,-0.03696
USGS,8079120,2023-01-13 01:40:00,CST,-0.1,A,-0.11,A,1.31208,-0.03388,-0.0308
USGS,8079120,2023-01-13 01:45:00,CST,-0.1,A,-0.12,A,1.309,-0.03696,-0.0308
USGS,8079120,2023-01-13 01:50:00,CST,-0.13,A,-0.18,A,1.309,-0.055439999999999996,-0.04004
USGS,8079120,2023-01-13 01:55:00,CST,-0.1,A,-0.15,A,1.31208,-0.0462,-0.0308
USGS,8079120,2023-01-13 02:00:00,CST,-0.09,A,-0.1,A,1.31208,-0.0308,-0.027719999999999998
USGS,8079120,2023-01-13 02:05:00,CST,0.03,A,0.0,A,1.309,0.0,0.00924
USGS,8079120,2023-01-13 02:10:00,CST,0.0,A,-0.02,A,1.31208,-0.00616,0.0
USGS,8079120,2023-01-13 02:15:00,CST,-0.05,A,-0.06,A,1.31208,-0.01848,-0.0154
USGS,8079120,2023-01-13 02:20:00,CST,-0.03,A,-0.05,A,1.3151599999999999,-0.0154,-0.00924
USGS,8079120,2023-01-13 02:25:00,CST,-0.03,A,-0.04,A,1.31208,-0.01232,-0.00924
USGS,8079120,2023-01-13 02:30:00,CST,-0.07,A,-0.05,A,1.309,-0.0154,-0.021560000000000003
USGS,8079120,2023-01-13 02:35:00,CST,-0.13,A,-0.13,A,1.30592,-0.04004,-0.04004
USGS,8079120,2023-01-13 02:40:00,CST,-0.13,A,-0.16,A,1.2997599999999998,-0.04928,-0.04004
USGS,8079120,2023-01-13 02:45:00,CST,-0.06,A,-0.09,A,1.2936,-0.027719999999999998,-0.01848
USGS,8079120,2023-01-13 02:50:00,CST,-0.08,A,-0.1,A,1.2782,-0.0308,-0.02464
USGS,8079120,2023-01-13 02:55:00,CST,-0.06,A,-0.1,A,1.28128,-0.0308,-0.01848
USGS,8079120,2023-01-13 03:00:00,CST,-0.05,A,-0.07,A,1.2628,-0.021560000000000003,-0.0154
USGS,8079120,2023-01-13 03:05:00,CST,0.05,A,0.02,A,1.2504799999999998,0.00616,0.0154
USGS,8079120,2023-01-13 03:10:00,CST,0.09,A,0.06,A,1.24432,0.01848,0.027719999999999998
USGS,8079120,2023-01-13 03:15:00,CST,0.11,A,0.08,A,1.2412400000000001,0.02464,0.03388
USGS,8079120,2023-01-13 03:20:00,CST,0.15,A,0.11,A,1.22584,0.03388,0.0462
USGS,8079120,2023-01-13 03:25:00,CST,0.14,A,0.11,A,1.20736,0.03388,0.043120000000000006
USGS,8079120,2023-01-13 03:30:00,CST,0.15,A,0.12,A,1.21044,0.03696,0.0462
USGS,8079120,2023-01-13 03:35:00,CST,0.1,A,0.1,A,1.20736,0.0308,0.0308
USGS,8079120,2023-01-13 03:40:00,CST,0.07,A,0.07,A,1.1950399999999999,0.021560000000000003,0.021560000000000003
USGS,8079120,2023-01-13 03:45:00,CST,0.02,A,0.01,A,1.19196,0.00308,0.00616
USGS,8079120,2023-01-13 03:50:00,CST,0.01,A,0.01,A,1.17348,0.00308,0.00308
USGS,8079120,2023-01-13 03:55:00,CST,-0.03,A,-0.03,A,1.17348,-0.00924,-0.00924
USGS,8079120,2023-01-13 04:00:00,CST,-0.09,A,-0.09,A,1.1765599999999998,-0.027719999999999998,-0.027719999999999998
USGS,8079120,2023-01-13 04:05:00,CST,-0.15,A,-0.16,A,1.16424,-0.04928,-0.0462
USGS,8079120,2023-01-13 04:10:00,CST,-0.12,A,-0.14,A,1.16116,-0.043120000000000006,-0.03696
USGS,8079120,2023-01-13 04:15:00,CST,-0.14,A,-0.16,A,1.14884,-0.04928,-0.043120000000000006
USGS,8079120,2023-01-13 04:20:00,CST,-0.14,A,-0.16,A,1.14268,-0.04928,-0.043120000000000006
USGS,8079120,2023-01-13 04:25:00,CST,-0.09,A,-0.14,A,1.13344,-0.043120000000000006,-0.027719999999999998
USGS,8079120,2023-01-13 04:30:00,CST,-0.11,A,-0.14,A,1.13652,-0.043120000000000006,-0.03388
USGS,8079120,2023-01-13 04:35:00,CST,-0.15,A,-0.17,A,1.155,-0.052360000000000004,-0.0462
USGS,8079120,2023-01-13 04:40:00,CST,-0.15,A,-0.16,A,1.13652,-0.04928,-0.0462
USGS,8079120,2023-01-13 04:45:00,CST,-0.16,A,-0.15,A,1.13652,-0.0462,-0.04928
USGS,8079120,2023-01-13 04:50:00,CST,-0.16,A,-0.16,A,1.13036,-0.04928,-0.04928
USGS,8079120,2023-01-13 04:55:00,CST,-0.16,A,-0.17,A,1.13036,-0.052360000000000004,-0.04928
USGS,8079120,2023-01-13 05:00:00,CST,-0.14,A,-0.17,A,1.13344,-0.052360000000000004,-0.043120000000000006
USGS,8079120,2023-01-13 05:05:00,CST,-0.09,A,-0.12,A,1.13652,-0.03696,-0.027719999999999998
USGS,8079120,2023-01-13 05:10:00,CST,-0.08,A,-0.11,A,1.13344,-0.03388,-0.02464
USGS,8079120,2023-01-13 05:15:00,CST,-0.07,A,-0.12,A,1.14268,-0.03696,-0.021560000000000003
USGS,8079120,2023-01-13 05:20:00,CST,-0.03,A,-0.06,A,1.15192,-0.01848,-0.00924
USGS,8079120,2023-01-13 05:25:00,CST,0.01,A,-0.01,A,1.1457600000000001,-0.00308,0.00308
USGS,8079120,2023-01-13 05:30:00,CST,0.04,A,0.03,A,1.15808,0.00924,0.01232
USGS,8079120,2023-01-13 05:35:00,CST,0.05,A,0.01,A,1.15808,0.00308,0.0154
USGS,8079120,2023-01-13 05:40:00,CST,0.14,A,0.1,A,1.1765599999999998,0.0308,0.043120000000000006
USGS,8079120,2023-01-13 05:45:00,CST,0.2,A,0.15,A,1.18272,0.0462,0.0616
USGS,8079120,2023-01-13 05:50:00,CST,0.13,A,0.12,A,1.17348,0.03696,0.04004
USGS,8079120,2023-01-13 05:55:00,CST,0.18,A,0.14,A,1.16116,0.043120000000000006,0.055439999999999996
USGS,8079120,2023-01-13 06:00:00,CST,0.17,A,0.15,A,1.1457600000000001,0.0462,0.052360000000000004
USGS,8079120,2023-01-13 06:05:00,CST,0.3,A,0.25,A,1.14884,0.077,0.0924
USGS,8079120,2023-01-13 06:10:00,CST,0.22,A,0.2,A,1.1457600000000001,0.0616,0.06776
USGS,8079120,2023-01-13 06:15:00,CST,0.28,A,0.24,A,1.1396,0.07392,0.08624000000000001
USGS,8079120,2023-01-13 06:20:00,CST,0.22,A,0.23,A,1.14884,0.07084,0.06776
USGS,8079120,2023-01-13 06:25:00,CST,0.27,A,0.27,A,1.155,0.08316,0.08316
USGS,8079120,2023-01-13 06:30:00,CST,0.29,A,0.26,A,1.16116,0.08008,0.08932
USGS,8079120,2023-01-13 06:35:00,CST,0.22,A,0.19,A,1.16424,0.05852,0.06776
USGS,8079120,2023-01-13 06:40:00,CST,0.37,A,0.32,A,1.16732,0.09856,0.11395999999999999
USGS,8079120,2023-01-13 06:45:00,CST,0.31,A,0.31,A,1.17348,0.09548,0.09548
USGS,8079120,2023-01-13 06:50:00,CST,0.32,A,0.31,A,1.1765599999999998,0.09548,0.09856
USGS,8079120,2023-01-13 06:55:00,CST,0.25,A,0.22,A,1.1703999999999999,0.06776,0.077
USGS,8079120,2023-01-13 07:00:00,CST,0.29,A,0.28,A,1.1703999999999999,0.08624000000000001,0.08932
USGS,8079120,2023-01-13 07:05:00,CST,0.27,A,0.26,A,1.16732,0.08008,0.08316
USGS,8079120,2023-01-13 07:10:00,CST,0.23,A,0.23,A,1.16116,0.07084,0.07084
USGS,8079120,2023-01-13 07:15:00,CST,0.22,A,0.2,A,1.1703999999999999,0.0616,0.06776
USGS,8079120,2023-01-13 07:20:00,CST,0.11,A,0.1,A,1.16116,0.0308,0.03388
USGS,8079120,2023-01-13 07:25:00,CST,0.15,A,0.13,A,1.155,0.04004,0.0462
USGS,8079120,2023-01-13 07:30:00,CST,0.13,A,0.09,A,1.155,0.027719999999999998,0.04004
USGS,8079120,2023-01-13 07:35:00,CST,0.11,A,0.08,A,1.14884,0.02464,0.03388
USGS,8079120,2023-01-13 07:40:00,CST,0.13,A,0.08,A,1.1457600000000001,0.02464,0.04004
USGS,8079120,2023-01-13 07:45:00,CST,0.31,A,0.25,A,1.14268,0.077,0.09548
USGS,8079120,2023-01-13 07:50:00,CST,0.21,A,0.18,A,1.1457600000000001,0.055439999999999996,0.06468
USGS,8079120,2023-01-13 07:55:00,CST,0.32,A,0.29,A,1.13652,0.08932,0.09856
USGS,8079120,2023-01-13 08:00:00,CST,0.51,A,0.49,A,1.12728,0.15092,0.15708
USGS,8079120,2023-01-13 08:05:00,CST,0.64,A,0.68,A,1.13344,0.20944000000000002,0.19712
USGS,8079120,2023-01-13 08:10:00,CST,0.51,A,0.48,A,1.1241999999999999,0.14784,0.15708
USGS,8079120,2023-01-13 08:15:00,CST,0.39,A,0.41,A,1.1241999999999999,0.12628,0.12012
USGS,8079120,2023-01-13 08:20:00,CST,0.59,A,0.56,A,1.13036,0.17248000000000002,0.18172
USGS,8079120,2023-01-13 08:25:00,CST,0.43,A,0.45,A,1.12728,0.1386,0.13244
USGS,8079120,2023-01-13 08:30:00,CST,0.37,A,0.34,A,1.1241999999999999,0.10472000000000001,0.11395999999999999
USGS,8079120,2023-01-13 08:35:00,CST,0.31,A,0.29,A,1.11804,0.08932,0.09548
USGS,8079120,2023-01-13 08:40:00,CST,0.31,A,0.29,A,1.1088,0.08932,0.09548
USGS,8079120,2023-01-13 08:45:00,CST,0.32,A,0.26,A,1.10572,0.08008,0.09856
USGS,8079120,2023-01-13 08:50:00,CST,0.12,A,0.11,A,1.0995599999999999,0.03388,0.03696
USGS,8079120,2023-01-13 08:55:00,CST,0.25,A,0.21,A,1.0934,0.06468,0.077
USGS,8079120,2023-01-13 09:00:00,CST,0.17,A,0.2,A,1.09032,0.0616,0.052360000000000004
USGS,8079120,2023-01-13 09:05:00,CST,0.21,A,0.18,A,1.0810799999999998,0.055439999999999996,0.06468
USGS,8079120,2023-01-13 09:10:00,CST,0.17,A,0.14,A,1.07492,0.043120000000000006,0.052360000000000004
USGS,8079120,2023-01-13 09:15:00,CST,0.03,A,0.0,A,1.0687600000000002,0.0,0.00924
USGS,8079120,2023-01-13 09:20:00,CST,0.18,A,0.17,A,1.06568,0.052360000000000004,0.055439999999999996
USGS,8079120,2023-01-13 09:25:00,CST,0.08,A,0.08,A,1.0626,0.02464,0.02464
USGS,8079120,2023-01-13 09:30:00,CST,0.07,A,0.05,A,1.05952,0.0154,0.021560000000000003
USGS,8079120,2023-01-13 09:35:00,CST,0.04,A,0.05,A,1.06568,0.0154,0.01232
USGS,8079120,2023-01-13 09:40:00,CST,0.06,A,0.03,A,1.0626,0.00924,0.01848
USGS,8079120,2023-01-13 09:45:00,CST,0.01,A,0.0,A,1.0687600000000002,0.0,0.00308
USGS,8079120,2023-01-13 09:50:00,CST,-0.09,A,-0.1,A,1.07492,-0.0308,-0.027719999999999998
USGS,8079120,2023-01-13 09:55:00,CST,-0.13,A,-0.13,A,1.08416,-0.04004,-0.04004
USGS,8079120,2023-01-13 10:00:00,CST,-0.12,A,-0.13,A,1.08416,-0.04004,-0.03696
USGS,8079120,2023-01-13 10:05:00,CST,-0.16,A,-0.17,A,1.078,-0.052360000000000004,-0.04928
USGS,8079120,2023-01-13 10:10:00,CST,-0.13,A,-0.15,A,1.07184,-0.0462,-0.04004
USGS,8079120,2023-01-13 10:15:00,CST,-0.14,A,-0.17,A,1.0810799999999998,-0.052360000000000004,-0.043120000000000006
USGS,8079120,2023-01-13 10:20:00,CST,-0.13,A,-0.17,A,1.078,-0.052360000000000004,-0.04004
USGS,8079120,2023-01-13 10:25:00,CST,-0.05,A,-0.06,A,1.08724,-0.01848,-0.0154
USGS,8079120,2023-01-13 10:30:00,CST,-0.07,A,-0.08,A,1.08416,-0.02464,-0.021560000000000003
USGS,8079120,2023-01-13 10:35:00,CST,-0.03,A,-0.06,A,1.07492,-0.01848,-0.00924
